# 洪武正韻字表
# version: 20200322
# author: hhliow (github.com/hhliow)
# license: cc by-sa 4.0
# The pronunciation follows the system of 洪武正韻譯訓.
# Trailing ' denotes 全濁上聲 syllables pronounced as 去聲.
# The following common realization of the pronunciation is not marked explicitly:
#   Palatalization or fricativization of /k/ /g/ /ŋ/ /ʔ/ /h/ /ɦ/ before /i/ /y/;
#   Merge of syllable codae -p -t -k into [ʔ];
#   Loss of breathiness in /ʂʱ/ /ʃʱ/ /sʱ/ /fʱ/ /ɦ/ which results in their merge into [ʂ] [ʃ] [s] [f] [h]~[x] respectively;
#   Merges of /iaw/ and /iɛw/.
# Credits:
#   Digitalization of 洪武正韻 gloss is done by Kanseki Repository and reorganized by hhliow.
#   Digitalization of 洪武正韻譯訓 syllabary is done by hhliow.
#   IPA transcription and data organization is done by hhliow (github.com/hhliow).
position	heading	char	ytenx_syllabary_entry	譯訓	ipa	gloss_literal
vol11_p05b_entry09	○	慮	1329	류〮	ly˨˦	(良據切謀思也憂也疑也又總計曰亡慮前漢書注師古曰舉凡之言無)¶(非思慮而大計增韻猶言多少如是無疑也又姓也又魚韻)
vol11_p05b_entry10		鑢	1329	류〮	ly˨˦	(錯銅)
vol11_p05b_entry11		䥨	1329	류〮	ly˨˦	(同上考工記注磨䥨之器)
vol11_p05b_entry12		勴	1329	류〮	ly˨˦	¶(助也賛勉也)
vol11_p05b_entry13		爈	1329	류〮	ly˨˦	(熂爈)
vol11_p05b_entry14		濾	1329	류〮	ly˨˦	(漉去滓也)
vol11_p05b_entry15		𧭜	1329	류〮	ly˨˦	(詐也)
vol11_p05b_entry16		錄	1329	류〮	ly˨˦	(史錄囚亦作慮囚俗作録又屋韻)
vol11_p05b_entry17		窶	1329	류〮	ly˨˦	¶↡¶(貧無禮也亦作寠詩正月箋小人富而窶陋將貴也窶上聲又意慮又尤語二韻)
vol11_p06a_entry01		屢	1329	류〮	ly˨˦	(頻數也疾也亦作婁)
vol11_p06a_entry02		婁	1329	류〮	ly˨˦	¶(又魚尤語有四韻)
vol11_p06a_entry03		僂	1329	류〮	ly˨˦	(尫僂又傴僂又莊子痀僂承蜩有兩音又尤語宥三韻)
vol11_p06a_entry04	○	女	1330	뉴〮	ny˨˦	(尼據切以女妻人又)¶(語韻)
vol11_p06a_entry05		䨲	1330	뉴〮	ny˨˦	(兔子韓愈毛穎傳明眎八世孫䨲又尤韻)¶¶
vol11_p06a_entry06	五暮¶¶	暮	1331	무〮	mu˨˦	(莫故切日晚又冥也本作莫)
vol11_p06a_entry07		莫	1331	무〮	mu˨˦	(又藥陌二韻)
vol11_p06a_entry08		慕	1331	무〮	mu˨˦	(習也思也系戀也)
vol11_p06a_entry09		墓	1331	무〮	mu˨˦	(墟墓鄭康成曰)¶(冢塋之地孝子所思慕之處檀弓古也墓而不墳注墓為兆域今之封塋也土之髙者曰墳又模韻)
vol11_p06a_entry10		募	1331	무〮	mu˨˦	(廣求又招也)¶
vol11_p06a_entry11		慔	1331	무〮	mu˨˦	(勉也)
vol11_p06a_entry12	○	鋪	1332	푸〮	pʰu˨˦	(普故切設也陳也賈肆也又見模韻)
vol11_p06a_entry13		誧	1332	푸〮	pʰu˨˦	(玉篇謀也又模姥二韻)
vol11_p06a_entry14	○	布	1333	부〮	pu˨˦	(博故)¶(切陳也鋪也又錢别名漢志布於布謂錢之流布廣於布帛也又布帛小爾雅麻紵葛曰布篆文从父从巾今作布)
vol11_p06a_entry15		佈	1333	부〮	pu˨˦	¶↡¶(徧也)
vol11_p06b_entry01		怖	1333	부〮	pu˨˦	(惶懼也亦作悑)
vol11_p06b_entry02		圃	1333	부〮	pu˨˦	(種菜曰圃又圃田鄭地列子居鄭圃又姥韻)
vol11_p06b_entry03		抪	1333	부〮	pu˨˦	(布散也擊也漢中山靖王)¶(傳塵埃抪散)
vol11_p06b_entry04	○	步	1334	뿌〮	bu˨˦	(薄故切徐行又一舉足曰步爾雅堂下謂之步步布也禮所謂堂下布武是也又曰徒鼓瑟謂)¶(之步又輦行曰步武成王朝步自周召誥王朝步自周則至于豐畢命王朝步自宗周至于豐皆輦行也後世稱輦車曰步輦)¶(謂人荷而行不駕馬也又水際渡頭曰步又司馬法六尺為步又姓又災害馬之神周禮校人冬祭馬步从止从少反止為少音)¶(他達切蹈也今文作少从少誤)
vol11_p06b_entry05		捕	1334	뿌〮	bu˨˦	(擒捉也亦作搏)
vol11_p06b_entry06		𩣝	1334	뿌〮	bu˨˦	(𩣝馬習馬)
vol11_p06b_entry07		搏	1334	뿌〮	bu˨˦	(又藥韻)
vol11_p06b_entry08		哺	1334	뿌〮	bu˨˦	(食在口又口飤)¶(韓愈詩雞來哺其兒)
vol11_p06b_entry09		䊇	1334	뿌〮	bu˨˦	(餹餌亦作餔)
vol11_p06b_entry10		餔	1334	뿌〮	bu˨˦	(同上又食也孟子徒餔啜也有兩音又模韻)
vol11_p06b_entry11		荹	1334	뿌〮	bu˨˦	(亂草)¶
vol11_p06b_entry12		酺	1334	뿌〮	bu˨˦	(會飲食一曰災害之神馬病蝗螟害稼皆祭之周禮族師春秋祭酺注云酺者為人物烖害之神也故書酺或為步)¶(杜子春云當為酺又模韻)
vol11_p06b_entry13		𩍘	1334	뿌〮	bu˨˦	(𩍘靫箭室亦作⿰革䓒俗作鞴亦一作步又一名箙又寘屋二韻)
vol11_p06b_entry14		簿	1334	뿌〮	bu˨˦	(笏也又籍也又)¶↡¶(領也孔子先簿正祭器荀子五官簿之而不知又車駕法從次第為鹵簿又姥藥韻)
vol11_p07a_entry01		部	1334	뿌〮	bu˨˦	(分也又摠也部伍又部曲說文)¶(天水狄部从邑咅聲徐曰部屬也部之言簿也吕氏春秋曰黎丘北部太玄方州部分部諸縣)
vol11_p07a_entry02	○	素	1335	ᄼᅮ〮	su˨˦	(蘇故切質素又)¶(情素又白也徒也又故舊平常曰雅素常所踐履曰素履又徒行曰素行又與傃同中庸曰素其位而行謂安其常分而行也)¶(又霍光傳注菜食無肉曰素食鄭康成解喪服素食曰平常之食失之矣又白練曰素又衣物無飾曰素禮喪物尚素又器皿)¶(桮棬之朴曰素从主从糸)
vol11_p07a_entry03		訴	1335	ᄼᅮ〮	su˨˦	(告也訟也亦作愬或作𧪜)
vol11_p07a_entry04		愬	1335	ᄼᅮ〮	su˨˦	(又陌韻)
vol11_p07a_entry05		愫	1335	ᄼᅮ〮	su˨˦	(真情通作素)
vol11_p07a_entry06		傃	1335	ᄼᅮ〮	su˨˦	(向也)¶(又循其常分曰傃中庸傃其位而行注傃皆讀曰素今本作素愫傃二字與素同者不可重押義異者非)
vol11_p07a_entry07		㴑	1335	ᄼᅮ〮	su˨˦	(逆流而上)¶(曰㴑洄順流而下曰㴑游又凡逆流而上者皆曰㴑亦作泝遡)
vol11_p07a_entry08		泝	1335	ᄼᅮ〮	su˨˦	(左傳沿漢泝江杜預曰沿順流泝逆流)
vol11_p07a_entry09		遡	1335	ᄼᅮ〮	su˨˦	¶(同上又迎也向也揚子其遡於日乎)
vol11_p07a_entry10		塐	1335	ᄼᅮ〮	su˨˦	(埏土象物亦作塑)
vol11_p07a_entry11		塑	1335	ᄼᅮ〮	su˨˦	(見上)
vol11_p07a_entry12		嗉	1335	ᄼᅮ〮	su˨˦	(鳥亢)
vol11_p07a_entry13	○	措	1336	ᅔᅮ〮	tsʰu˨˦	(倉故切處)¶↡¶(置也安著也施布也又委置也亦作厝通作錯)
vol11_p07b_entry01		厝	1336	ᅔᅮ〮	tsʰu˨˦	(又藥韻)
vol11_p07b_entry02		錯	1336	ᅔᅮ〮	tsʰu˨˦	(同上又金塗謂之錯又姓又藥韻)
vol11_p07b_entry03		醋	1336	ᅔᅮ〮	tsʰu˨˦	¶(苦酒又酸也亦作酢又藥韻)
vol11_p07b_entry04		酢	1336	ᅔᅮ〮	tsʰu˨˦	(又藥韻)
vol11_p07b_entry05	○	祚	1337	ᅏᅮ〮	dzu˨˦	(靖故切位也祿福也說文作胙)
vol11_p07b_entry06		胙	1337	ᅏᅮ〮	dzu˨˦	(建置社稷曰胙)¶(左傳胙之土而命之氏又守社稷曰胙左傳無克胙國又福之使社稷久長曰胙揚子天胙光徳)
vol11_p07b_entry07		阼	1337	ᅏᅮ〮	dzu˨˦	(土階)
vol11_p07b_entry08		𦰼	1337	ᅏᅮ〮	dzu˨˦	¶(藉也)
vol11_p07b_entry09		飵	1337	ᅏᅮ〮	dzu˨˦	(相謁食也)
vol11_p07b_entry10	○	作	1338	ᅎᅮ〮	tsu˨˦	(臧祚切造為也後漢㢘范傳㢘叔度來何暮不禁火民安作平生無襦今五袴又見)¶(箇藥二韻)
vol11_p07b_entry11		祖	1338	ᅎᅮ〮	tsu˨˦	(餞行也祖奠送行祭也禮記檀弓生祖謂人既祖填池注移柩車去載處為行始也又姥韻周禮喪祝注)¶(祖謂塟祖於庭象生時出則祖也釋文無音漢書疏廣傳設祖道亦無音合於上去二聲通押)
vol11_p07b_entry12	○	助	1339	ᅑᅮ〮	ɖʐu˨˦	(狀祚切益也佐)¶(輔也勴也求也嚴也相也)
vol11_p07b_entry13		耡	1339	ᅑᅮ〮	ɖʐu˨˦	(商時之稅)
vol11_p07b_entry14	○	詛	1340	ᅐᅮ〮	ʈʂu˨˦	(莊助切呪詛亦作誅又語韻)
vol11_p07b_entry15	○	妒	1341	두〮	tu˨˦	(都故切争色詩)¶(作妬)
vol11_p07b_entry16		㓃	1341	두〮	tu˨˦	(祭奠酒爵亦作咤)
vol11_p07b_entry17		咤	1341	두〮	tu˨˦	(書王三㝛三祭三咤許叔重作託)
vol11_p07b_entry18		姹	1341	두〮	tu˨˦	(美女又河上姹女水銀也又馬)¶↡¶(禡二韻)
vol11_p08a_entry01		奼	1341	두〮	tu˨˦	(又禡韻)
vol11_p08a_entry02		斁	1341	두〮	tu˨˦	(敗也又陌韻)
vol11_p08a_entry03		蠹	1341	두〮	tu˨˦	(食禾蟲古作螙蛀蟲皆曰蠹)
vol11_p08a_entry04		秅	1341	두〮	tu˨˦	(禾四百秉又麻)¶(韻)
vol11_p08a_entry05	○	度	1342	뚜〮	du˨˦	(獨故切過也則也分寸丈尺引曰五度又與渡同賈誼曰度江河亡維楫又藥韻)
vol11_p08a_entry06		渡	1342	뚜〮	du˨˦	(濟也古作)¶(度俗作渡)
vol11_p08a_entry07		鍍	1342	뚜〮	du˨˦	(塗金飾物又模韻)
vol11_p08a_entry08		肚	1342	뚜〮	du˨˦	(腹肚)
vol11_p08a_entry09	○	兔	1343	투〮	tʰu˨˦	(土故切獸名亦作菟)
vol11_p08a_entry10		菟	1343	투〮	tʰu˨˦	(嚴延年傳韓盧取菟)¶(又模韻)
vol11_p08a_entry11		吐	1343	투〮	tʰu˨˦	(寫也出也舒也歐也又姥韻)
vol11_p08a_entry12		鵵	1343	투〮	tʰu˨˦	(鳥名)
vol11_p08a_entry13	○	路	1344	루〮	lu˨˦	(魯故切一達謂之道路又大也車也又姓)¶(又羸瘠也勞弊也孟子是率天下而路也又頽圯貌荀子田疇穢都邑路注路謂無城都牆垣尋此二義皆謂露現古露字也)¶(又藥韻)
vol11_p08a_entry14		輅	1344	루〮	lu˨˦	(車也周禮作路左傳篳路杜詩曰柴車也釋名謂之輅者言行於道路也路輅義同義異者非又禡陌二)¶(韻)
vol11_p08a_entry15		賂	1344	루〮	lu˨˦	(遺也贈也)
vol11_p08a_entry16	○	璐	1344	루〮	lu˨˦	(玉名)
vol11_p08a_entry17		露	1344	루〮	lu˨˦	(夜氣著物為露說文潤澤也蔡邕月令陰之液也又現也羸也人羸則體露列)¶(子形甚露)
vol11_p08a_entry18		潞	1344	루〮	lu˨˦	(水名冀州之浸又國名州名)
vol11_p08a_entry19		簬	1344	루〮	lu˨˦	(竹名亦作簵)
vol11_p08a_entry20		簵	1344	루〮	lu˨˦	(見上)
vol11_p08a_entry21		鷺	1344	루〮	lu˨˦	(白鷺一名舂鉏頭有)¶↡¶(細毛如絲者名鷺鷥)
vol11_p08b_entry01	○	怒	1345	누〮	nu˨˦	(怒故切恚也憤也又姥韻中庸喜怒哀樂之未發謂之中詩大雅王赫斯怒孟子文王一)¶(怒而安天下之民並無音唯衛風逢彼之怒釋文云怒協韻乃故反是正音上聲又音去聲合於二韻通用)
vol11_p08b_entry02		笯	1345	누〮	nu˨˦	(鳥籠)¶(又模麻二韻)
vol11_p08b_entry03	○	護	1346	ᅘᅮ〮	ɦu˨˦	(胡故切擁全之也救視也又與濩同荀子武象起而韶護廢上从𦫳非从艹也俗作䕶)¶
vol11_p08b_entry04		濩	1346	ᅘᅮ〮	ɦu˨˦	(布濩流散也又湯樂名漢志濩言救民也又藥陌二韻俗作)
vol11_p08b_entry05		頀	1346	ᅘᅮ〮	ɦu˨˦	(大頀湯樂名亦作護濩三字義同者不得)¶(重押義異者非俗作)
vol11_p08b_entry06		嫮	1346	ᅘᅮ〮	ɦu˨˦	(美容貌亦作嫭又姥韻)
vol11_p08b_entry07		嫭	1346	ᅘᅮ〮	ɦu˨˦	(揚雄傳知衆嫭之嫉妬兮顔師古音火故反誤當從)¶(此音又姥韻)
vol11_p08b_entry08		瓠	1346	ᅘᅮ〮	ɦu˨˦	(匏也又模韻)
vol11_p08b_entry09		穫	1346	ᅘᅮ〮	ɦu˨˦	(焦穫周地名詩整居焦穫又藥韻)
vol11_p08b_entry10		互	1346	ᅘᅮ〮	ɦu˨˦	(差互周禮鼈人掌取互物)¶(注鄭司農曰互物有甲者䓣胡龜鼈之屬)
vol11_p08b_entry11		冱	1346	ᅘᅮ〮	ɦu˨˦	(寒凝)
vol11_p08b_entry12		枑	1346	ᅘᅮ〮	ɦu˨˦	(梐枑行馬)
vol11_p08b_entry13		涸	1346	ᅘᅮ〮	ɦu˨˦	(水竭又與冱同謝惠連雪賦焦溪涸)¶(又藥韻)
vol11_p08b_entry14		戶	1346	ᅘᅮ〮	ɦu˨˦	(戶門也半門為戶又在内曰戶在外曰門又姥韻)
vol11_p08b_entry15	○	謼	1347	후〮	hu˨˦	(荒故切號謼又模韻)
vol11_p08b_entry16		呼	1347	후〮	hu˨˦	(又模)¶↡¶(韻)
vol11_p09a_entry01		嘑	1347	후〮	hu˨˦	(孟子嘑爾而與之趙岐曰咄啐之貌又模韻)
vol11_p09a_entry02	○	庫	1348	쿠〮	kʰu˨˦	(苦故切貯物舍)
vol11_p09a_entry03		絝	1348	쿠〮	kʰu˨˦	(脛衣亦作袴漢外戚)¶(傳窮絝注今之裩襠袴)
vol11_p09a_entry04		胯	1348	쿠〮	kʰu˨˦	(腰胯兩股間亦作跨又麻馬禡三韻)
vol11_p09a_entry05		袴	1348	쿠〮	kʰu˨˦	(又馬禡韻)
vol11_p09a_entry06		跨	1348	쿠〮	kʰu˨˦	(又麻馬禡韻)¶
vol11_p09a_entry07		苦	1348	쿠〮	kʰu˨˦	(困也又姥韻)
vol11_p09a_entry08	○	顧	1349	구〮	ku˨˦	(古慕切迴也又眷也又姓亦作頋又與雇同漢平帝紀女子犯罪出顧山錢鼂錯傳)¶(斂民財以顧其功顔師古曰顧讎也若今言雇賃也又思念也漢志賛顧古為之有數又賈誼傳足反居上首顧居下顔師古)¶(曰顧亦反也言如人反顧然唐書顧不諒哉又韋顧二國名)
vol11_p09a_entry09		雇	1349	구〮	ku˨˦	(傭也亦作顧又姥韻)
vol11_p09a_entry10		詁	1349	구〮	ku˨˦	(詁訓通古今之言也)¶(亦作故又姥韻)
vol11_p09a_entry11		故	1349	구〮	ku˨˦	(固為之也舊也事因也物故死也大故喪事也又與詁同賈誼為左氏傳訓故漢蓺文志亦作訓故)¶(顔師古曰故者通其指義也今俗本毛詩改故訓傳為詁字失真耳訓者釋所言之理故者明所載事物之故也)
vol11_p09a_entry12		固	1349	구〮	ku˨˦	¶(堅也牢也執滯也又本然之辭孟子固所願也)
vol11_p09a_entry13		錮	1349	구〮	ku˨˦	(鑄塞之也禁錮重繫也又與痼同賈誼傳必為痼疾)
vol11_p09a_entry14		痼	1349	구〮	ku˨˦	(久固)¶↡¶(之疾)
vol11_p09b_entry01		酤	1349	구〮	ku˨˦	(賣也亦作沽漢武帝天漢二年初榷酒酤又模姥二韻案詩小雅伐木篇無酒酤我毛傳云酤一㝛酒也箋云)¶(酤買也無酒酤買之陸徳明云毛音戸鄭音故又音沽是酤買之酤亦有平去二音合於模姥二韻通押)
vol11_p09b_entry02		沽	1349	구〮	ku˨˦	(又二韻尸)¶(子屠沽沽字雖音上聲其義正謂賣酒與平去二音義同合從通用)
vol11_p09b_entry03		凅	1349	구〮	ku˨˦	(寒凝閉也西京賦凅隂冱寒)
vol11_p09b_entry04		鯝	1349	구〮	ku˨˦	(魚肚)¶(中腸)
vol11_p09b_entry05		蠱	1349	구〮	ku˨˦	(事也惑也亂也又腹中蟲又巫蠱易蠱卦釋文云一音故又姥者二韻)
vol11_p09b_entry06	○	汙	1350	ᅙᅮ〮	ʔu˨˦	(烏故切羽清音說文)¶(薉也从水于聲一曰小池為汙廣韻又染也集韻或作洿)
vol11_p09b_entry07		惡	1350	ᅙᅮ〮	ʔu˨˦	(恥也憎也集韻或作䛩又模禡藥韻)
vol11_p09b_entry08		嗚	1350	ᅙᅮ〮	ʔu˨˦	(歎聲)¶(後漢袁安傳噫鳴流涕音一故切又模韻)
vol11_p09b_entry09		𢙁	1350	ᅙᅮ〮	ʔu˨˦	(貪也通作污)
vol11_p09b_entry10		堊	1350	ᅙᅮ〮	ʔu˨˦	(涂也周禮注素車以白土堊車薻車以蒼上堊)¶(車又藥韻)
vol11_p09b_entry11		雘	1350	ᅙᅮ〮	ʔu˨˦	(丹雘顔延年赭白馬賦兼飾丹雘協韻音污又藥韻)
vol11_p09b_entry12	○	誤	1351	ᅌᅮ〮	ŋu˨˦	(五故切謬也亦作悞又惑也荀子誤)¶(於亂說)
vol11_p09b_entry13		悞	1351	ᅌᅮ〮	ŋu˨˦	(同上揚子陳平之無悞又欺也)
vol11_p09b_entry14		悟	1351	ᅌᅮ〮	ŋu˨˦	(覺悟亦作寤)
vol11_p09b_entry15		寤	1351	ᅌᅮ〮	ŋu˨˦	(項羽贊尚不覺寤又寐覺)
vol11_p09b_entry16		晤	1351	ᅌᅮ〮	ŋu˨˦	¶↡¶(明也爽也詩可與晤語毛傳遇也鄭箋對也又以言曉人)
vol11_p10a_entry01		捂	1351	ᅌᅮ〮	ŋu˨˦	(相抵觸也逆也忤也斜拄也搘捂也司馬遷贊抵捂謂枝)¶(枉不安也又模韻)
vol11_p10a_entry02		梧	1351	ᅌᅮ〮	ŋu˨˦	(同上又魁梧壯大貌又模韻)
vol11_p10a_entry03		遻	1351	ᅌᅮ〮	ŋu˨˦	(遇也逢也見也驚也逆也亦作𨕣迕午俉班固賦乗)¶(髙而遻神又藥韻)
vol11_p10a_entry04		𨕣	1351	ᅌᅮ〮	ŋu˨˦	(莊子𨕣物而不摺音義云本亦作遻)
vol11_p10a_entry05		迕	1351	ᅌᅮ〮	ŋu˨˦	(同上又違也禮記王肅本迕其衆以伐有道又)¶(姥韻)
vol11_p10a_entry06		午	1351	ᅌᅮ〮	ŋu˨˦	(同上荀子午其軍又逆也禮記午其衆以伐有道音五故切又如字又違背也劉向傳朝臣舛午又姥韻)¶
vol11_p10a_entry07		俉	1351	ᅌᅮ〮	ŋu˨˦	(史記天官書其人逢俉化言)
vol11_p10a_entry08		忤	1351	ᅌᅮ〮	ŋu˨˦	(逆也違戾也亦作午捂)
vol11_p10a_entry09		啎	1351	ᅌᅮ〮	ŋu˨˦	(同上又逢也屈原懷沙賦重華不可)¶(啎兮王逸曰啎逢也)
vol11_p10a_entry10		逜	1351	ᅌᅮ〮	ŋu˨˦	(干也爾雅逜寤也郭璞曰相干寤)
vol11_p10a_entry11		愕	1351	ᅌᅮ〮	ŋu˨˦	(錯愕倉卒驚遽貌錯音措又藥韻)
vol11_p10a_entry12		蘁	1351	ᅌᅮ〮	ŋu˨˦	¶(逆也莊子使人乃以心服而不敢蘁立又藥韻)
vol11_p10a_entry13	○	疏	1352	ᄾᅮ〮	ʂu˨˦	(所故切條陳又記注也又模韻俗作䟽)
vol11_p10a_entry14	○	楚	1353	ᅕᅮ〮	ʈʂʰu˨˦	(創故)¶(切木名又心利又辛痛又姥韻)
vol11_p10a_entry15		赴	1354	ᄫᅮ〮	fu˨˦	(芳故切奔也至也趨就也)
vol11_p10a_entry16		仆	1354	ᄫᅮ〮	fu˨˦	(頓也僵也亦作踣又宥陌二韻)
vol11_p10a_entry17		踣	1354	ᄫᅮ〮	fu˨˦	¶↡¶(莊子申徒狄因以踣河又陌韻)
vol11_p10b_entry01		訃	1354	ᄫᅮ〮	fu˨˦	(至也又告喪也)
vol11_p10b_entry02		付	1354	ᄫᅮ〮	fu˨˦	(畀也授也又周禮大祝付練祥掌國事注付當為祔祭先)¶(㠪以祔後死者釋文付音附)
vol11_p10b_entry03		傅	1354	ᄫᅮ〮	fu˨˦	(相也又姓也又官名傅之徳義曰傅又麗著也又左傳毛將安傅又牽合曰傅㑹又)¶(模韻)
vol11_p10b_entry04		𦺉	1354	ᄫᅮ〮	fu˨˦	(華葉布也)
vol11_p10b_entry05		簠	1354	ᄫᅮ〮	fu˨˦	(簠簋見廣韻周禮𩟄人凡賔客共其簠簋之實無音今於平上去三聲通用又模姥二韻)¶
vol11_p10b_entry06		賦	1354	ᄫᅮ〮	fu˨˦	(貢賦稅賦禹貢厥賦惟上上錯注賦謂土地所生以供天子九州皆有賦貢與賦不同周禮大宰八則五曰賦貢注)¶(賦口率出泉也貢功也九職之功所稅也漢刑法志畿方千里有稅有賦稅以足食賦以足兵戎馬車徒干戈素具故後亦謂)¶(兵師為賦左傳悉率敝賦是也又詩六義二曰賦鄭氏周禮注賦之言鋪直鋪陳善惡漢書不歌而頌曰賦賦者古詩之流也)¶(又貢土曰賦鼂錯策以臣充賦猶民歸賦於縣官故曰上以正取謂之賦又發施也又詩賦政于外又給與也分畀也責取也)¶(稟受也)
vol11_p10b_entry07		富	1354	ᄫᅮ〮	fu˨˦	(備也豐於財也又姓亦作冨史漢富於春秋謂年幼齒歴方久)
vol11_p10b_entry08		冨	1354	ᄫᅮ〮	fu˨˦	(荀子字鼂錯傳人情莫不欲冨)¶↡¶
vol11_p11a_entry01		副	1354	ᄫᅮ〮	fu˨˦	(貳也佐也稱也后夫人首飾也又屋陌二韻又見宥韻)
vol11_p11a_entry02	○	附	1355	ᄬᅮ〮	fʱu˨˦	(防父切寄也依也麗也又益也亦作坿又)¶(轉附山名又肺附心膂田蚡以肺附為相劉向得託肺附衛青傳注肺附謂親戚也若身之於心膂也亦作肺胕麗字亦作傅)¶
vol11_p11a_entry03		坿	1355	ᄬᅮ〮	fʱu˨˦	(白坿相如賦雌黄白坿蘇林曰白坿白石英也說文益也與附同)
vol11_p11a_entry04		駙	1355	ᄬᅮ〮	fʱu˨˦	(副馬)
vol11_p11a_entry05		鮒	1355	ᄬᅮ〮	fʱu˨˦	(魚名)
vol11_p11a_entry06		祔	1355	ᄬᅮ〮	fʱu˨˦	(合食)¶(於先祖又合葬亦作付)
vol11_p11a_entry07		柎	1355	ᄬᅮ〮	fʱu˨˦	(華下萼又榆柎木名又醫人名)
vol11_p11a_entry08		胕	1355	ᄬᅮ〮	fʱu˨˦	(肺胕心膂亦作附晉書作肺腑誤)
vol11_p11a_entry09		賻	1355	ᄬᅮ〮	fʱu˨˦	¶(助也贈終者布帛又公羊傳貨財曰㬍)
vol11_p11a_entry10		父	1355	ᄬᅮ〮	fʱu˨˦	(父母說文父矩也家長率教者詩維師尚父鄭康成曰可尚可父也諸家)¶(又音甫荀子齊桓公立管仲為仲父楊倞曰仲者夷吾之字父事之故號為仲父又姥韻)
vol11_p11a_entry11		跗	1355	ᄬᅮ〮	fʱu˨˦	(廣韻俞跗古醫名見史記)¶(又漢書揚雄傳臾跗音敷宜从通用又模韻)
vol11_p11a_entry12		婦	1355	ᄬᅮ〮	fʱu˨˦	(妻也子妻亦曰婦婦之言服也服事於夫也妻父曰婦翁女子已嫁)¶(曰婦人又好貌荀子琴婦好又曰其容婦並無音白居易琵琶行作附音用又有韻)
vol11_p11a_entry13		負	1355	ᄬᅮ〮	fʱu˨˦	(擔也背荷也孤負也从人从貝)¶↡¶(俗作負又有韻)
vol11_p11b_entry01		萯	1355	ᄬᅮ〮	fʱu˨˦	(王萯草名俗作萯又有韻)
vol11_p11b_entry02		偩	1355	ᄬᅮ〮	fʱu˨˦	(偩抱俗作⿰亻⿱刀貝又有韻)
vol11_p11b_entry03	○	務	1356	ᄝᅮ〮	vu˨˦	(亡暮切事務也專力於事)¶(也强也遽也趣也又姥韻)
vol11_p11b_entry04		鶩	1356	ᄝᅮ〮	vu˨˦	(舒鳧鴨也野者能髙飛又屋韻)
vol11_p11b_entry05		婺	1356	ᄝᅮ〮	vu˨˦	(婺女星名)
vol11_p11b_entry06		瞀	1356	ᄝᅮ〮	vu˨˦	(目不明又尤韻)
vol11_p11b_entry07		霧	1356	ᄝᅮ〮	vu˨˦	¶(地氣上天不應)
vol11_p11b_entry08		騖	1356	ᄝᅮ〮	vu˨˦	(漢書音義直騁曰馳亂馳曰騖)¶¶
vol11_p11b_entry09	六泰¶¶	泰	1357	태〮	tʰai˨˦	(他蓋切卦名通也寛也安也大也過也極也甚也侈也爾雅丘石陵曰泰西風謂之泰時作大風)
vol11_p11b_entry10		太	1357	태〮	tʰai˨˦	(大也)¶(過也甚也通作泰顔師古曰大上居尊上之位者古作大又他達切大未縣名)
vol11_p11b_entry11		大	1357	태〮	tʰai˨˦	(易保合大和繫辭易有大極詩大叔)¶(于田大原大王大伯大師禮記大上貴徳猶言最上也至尊之號又六大大羮大牢國語大采朝日莊子在大極之先大清大)¶(倉大古漢書大子大師大傅大中大夫大守並音泰古字無點後人加點以别之又見下又箇韻)
vol11_p11b_entry12		汰	1357	태〮	tʰai˨˦	(沙汰又曷韻)¶↡¶
vol11_p12a_entry01		忕	1357	태〮	tʰai˨˦	(奢也侈也亦作㥭又寘韻監本从太誤)
vol11_p12a_entry02		貸	1357	태〮	tʰai˨˦	(同上切施予又借也又寘陌二韻)
vol11_p12a_entry03		態	1357	태〮	tʰai˨˦	(意也縱也又情)¶(態)
vol11_p12a_entry04		詒	1357	태〮	tʰai˨˦	(疑疾莊子誒詒數日注懈倦貌一云失魂魄也誒音愛又欺也亦作紿又支寘解三韻)
vol11_p12a_entry05		紿	1357	태〮	tʰai˨˦	(欺也又絲)¶(縈難理又解韻)
vol11_p12a_entry06	○	代	1358	때〮	dai˨˦	(度耐切世也更也替也國名郡名)
vol11_p12a_entry07		岱	1358	때〮	dai˨˦	(岱宗東岳泰山為衆山之宗)
vol11_p12a_entry08		黛	1358	때〮	dai˨˦	(畫墨)¶(又青黛似空青而色深韓文盤谷序粉白黛綠)
vol11_p12a_entry09		袋	1358	때〮	dai˨˦	(囊也)
vol11_p12a_entry10		逮	1358	때〮	dai˨˦	(及也追也遝也亦作迨又解霽二韻)
vol11_p12a_entry11	○	迨	1358	때〮	dai˨˦	¶(及也詩迨其謂之迨天之未隂雨與逮同逮字既有去聲音則迨字亦合有兩音又解韻)
vol11_p12a_entry12		待	1358	때〮	dai˨˦	(俟也擬也遇也又解韻周)¶(官大宰以典待邦國之治論語以季孟之間待之我待賈者也易有待而行待時而動並無音合從通用)
vol11_p12a_entry13		殆	1358	때〮	dai˨˦	(危也近也)¶(將也又與怠同左傳昭五年滋敝邑休殆七月詩注殆始也又解韻)
